State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Manipur,Imphal East,Imphal East _II C.D.Block,Kaina,1297891.0,Thayong Organic Producer Company Ltd,Tulihal Kaina Road,2021-01-21 10:47:16.949999,Agro ,Cold Storage,24.689591666667,94.029085
Manipur,Imphal East,Imphal East _II C.D.Block,Kaina,1297891.0,"Market Shed,",Kaina Mayai leikai,2021-01-21 12:04:50.949995,Agro ,Mandi (Notified),24.679558333333,94.020433333333
Manipur,Imphal East,Imphal East _II C.D.Block,Kaina,1297891.0,The Poiroukhongjin High School,"Yairipok Poiroukhongjin, Kaina Road",2021-01-21 10:48:17.080001,Education ,High School - General,24.683543333333,94.027866666667
Manipur,Thoubal,Thoubal C.D.Block,Maibam Konjil,1298252.0,Maibam palli government High School,Maibam palli,2020-07-14 08:05:42.069995,Education ,High School - General,24.614106666667,93.905343333333
Manipur,Thoubal,Thoubal C.D.Block,Maibam Konjil,1298252.0,Maibam Konjil PHSC,Maibam konjil mamang Leikai,2020-07-14 08:04:59.826996,Medical ,Primary Health Centre,24.609833333333,93.901531666667
Manipur,Thoubal,Thoubal C.D.Block,Maibam Konjil,1298252.0,Maibam palli Waiting shed,Maibam Palli,2020-07-14 08:05:17.723003,Transport/Admin,Bus Stand,24.613668333333,93.904896666667
Manipur,Thoubal,Thoubal C.D.Block,Maibam Konjil,1298252.0,Waiting Shed Maibam Konjil Awang Leikai ,Maibam Konjil Awang Leikai,2020-07-14 08:04:40.423000,Transport/Admin,Bus Stand,24.608981666667,93.896983333333
Manipur,Chandel,Chandel T.D.Block,Zaphou,1298345.0,bus stand,zaphou,2020-05-27 14:45:37.279999,Transport/Admin,Bus Stand,24.33724696,94.00404197
Manipur,Thoubal,Thoubal C.D.Block,Thoubal athokpam,1298677.0,Deputy Commissioner Thoubal,Thoubal Athokpam,2020-07-21 19:37:13.583003,Transport/Admin,Block Headquarter,24.631388333333,94.00853
Manipur,Thoubal,Thoubal C.D.Block,Thoubal athokpam,1298677.0,Sub Divisional Officer Thoubal Office,Thoubal Athokpam DC Complex,2020-07-21 19:38:46.896999,Transport/Admin,Block Headquarter,24.632868333333,94.009896666667
Manipur,Thoubal,Thoubal C.D.Block,Thoubal athokpam,1298677.0,Sub Deputy Collector Thoubal Office,Athokpam Awang leikai Arongthong,2020-07-21 19:30:22.246998,Transport/Admin,Block Headquarter,24.628493333333,94.011626666667
Manipur,Thoubal,Thoubal C.D.Block,Thoubal athokpam,1298677.0,Thoubal Athokpam Bazar Market Shed,Thoubal Athokpam Bazar,2020-07-21 19:34:41.673003,Agro ,Mandi (Notified),24.630461666667,94.009353333333
Manipur,Thoubal,Thoubal C.D.Block,Thoubal athokpam,1298677.0,The LM High School,Thoubal Athokpam Bazar,2020-07-21 19:34:16.527000,Education ,High School - General,24.630078333333,94.009471666667
Manipur,Thoubal,Thoubal C.D.Block,Thoubal athokpam,1298677.0,Waiting Shed Athokpam Awang Leikai Arongthong,Athokpam Awang Leikai Arongthong,2020-07-21 19:30:59.987002,Transport/Admin,Bus Stand,24.62839,94.011791666667
Manipur,Thoubal,Thoubal C.D.Block,Thoubal athokpam,1298677.0,ICICI Thoubal Branch,Thoubal Athokpam,2020-07-21 19:36:44.793003,Transport/Admin,Bank,24.632846666667,94.007483333333
Manipur,Thoubal,Thoubal C.D.Block,Thoubal athokpam,1298677.0,Veterinary Hospital Thoubal,Thoubal Athokpam ,2020-07-21 19:35:49.033000,Medical ,Veterinary Hospital,24.630195,94.010658333333
Manipur,Thoubal,Thoubal C.D.Block,Thoubal athokpam,1298677.0,Block Divisional Officer Thoubal Office,Thoubal Athokpam DC Complex,2020-07-21 19:38:18.036998,Transport/Admin,Block Headquarter,24.632263333333,94.009606666667
Manipur,Thoubal,Thoubal C.D.Block,Thoubal athokpam,1298677.0,State Bank Of India Thoubal Branch,Thoubal Athokpam DC Complex,2020-07-21 19:39:13.123003,Transport/Admin,Bank,24.63226,94.008821666667
Manipur,Thoubal,Thoubal C.D.Block,Thoubal athokpam,1298677.0,Athokpam Bazar Waiting Shed,Thoubal Athokpam Bazar,2020-07-21 19:35:16.472996,Transport/Admin,Bus Stand,24.630813333333,94.009496666667
Manipur,Thoubal,Thoubal C.D.Block,Thoubal athokpam,1298677.0,HDFC Bank Thoubal Branch,Thoubal Athokpam,2020-07-21 19:36:20.767003,Transport/Admin,Bank,24.63307,94.006968333333
Manipur,Senapati,Saitu Gamphazol T.D.Block,Sapermeina,1298877.0,State Bank of India,Gamnom Sapormeina,2020-06-28 14:56:19.072997,Transport/Admin,Bank,25.038766666667,93.926593333333
