State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Meghalaya,West Garo Hills,Betasing,Murchapani,727978.0,Murchapani village ,Murchapani ,2020-03-17 15:28:08.150005,Agro ,Is Part of Rurban Cluster?,25.47464064,89.96265927
Meghalaya,Ribhoi,Jirang,Taskuthymmai ,1035284.0,Community Hall,Tasku Thymmai,2020-05-14 19:39:41.972999,Transport/Admin,Panchayat Headquarter,25.94963056,91.73525616
Meghalaya,Ribhoi,Umsning,Thadnongiaw,1042370.0,community Hall,",Thadnongiaw",2020-06-11 15:36:17.843000,Transport/Admin,Panchayat Headquarter,25.738798333333,92.064275
Meghalaya,West Khasi Hills,Nongstoin,Diengsyiang,1049860.0,Dorbar Hall,Diengsyiang,2020-03-19 15:43:54.433001,Transport/Admin,Panchayat Headquarter,25.45392506,91.27266493
Meghalaya,South Garo Hills,Baghmara,Eringgre,325774.0,High School,Eringgre,2020-05-06 15:11:22.106996,Education ,High School - General,25.22389,90.528233333333
Meghalaya,West Khasi Hills,Mawthadraishan,Wahrinong,1101930.0,school ,wahrinong ,2020-05-19 15:20:48.629999,Education ,High School - General,25.566725,91.461175
Meghalaya,West Khasi Hills,Mairang,Wahrit,1101932.0,primary health centre,wahrit,2020-06-04 17:58:23.333001,Medical ,Primary Health Centre,25.6311,91.56533
Meghalaya,West Khasi Hills,Mairang,Wahrit,1101932.0,Weekly Market,wahrit,2020-06-04 18:01:49.617002,Agro ,Mandi (Notified),25.63282,91.56742
Meghalaya,East Garo Hills,Kharkutta,Dokongsi A,1293379.0,Dokongsi Subcenter,Dokongsi,2020-05-04 18:06:49.662999,Medical ,Bedded Hospital,25.793178845197,90.902112554759
Meghalaya,West Khasi Hills,Mawshynrut,Shallang Songsak,1294860.0,Bharat petro pump,Shallang,2021-02-10 09:33:56.859998,Transport/Admin,Fuel Station,25.52575,90.870891666667
Meghalaya,West Khasi Hills,Mawshynrut,Shallang Songsak,1294860.0,petrol pump ,shallang,2020-03-18 18:22:42.707003,Transport/Admin,Fuel Station,25.53017701,90.87632574
Meghalaya,West Khasi Hills,Mawshynrut,Shallang Songsak,1294860.0,United Bank of india,Shallang,2021-02-10 09:23:26.307001,Transport/Admin,Bank,25.530235,90.859938333333
Meghalaya,West Khasi Hills,Mawshynrut,Shallang Songsak,1294860.0,bharat petroleum,shallang,2020-05-27 11:57:09.990003,Transport/Admin,Fuel Station,25.52594756,90.87114071
Meghalaya,West Khasi Hills,Mawshynrut,Shallang Songsak,1294860.0,Sohbar community hall,Shallang sohbar,2021-02-10 09:20:05.799998,Transport/Admin,Panchayat Headquarter,25.531203333333,90.861638333333
Meghalaya,West Garo Hills,Dalu,UPPER LOKHIPARA,1294960.0,Upper Lokkipara Collection Centre ,Upper Lokkipara ,2020-04-29 18:35:15.980003,Agro ,Collection Centre or Pack House,25.274364136586,90.163503233184
Meghalaya,West Khasi Hills,Nongstoin,Mawdumdum,1295753.0,Dorbar Hall,mawdumdum,2020-06-20 12:31:57.172999,Transport/Admin,Panchayat Headquarter,25.737107601017,91.352036520839
Meghalaya,West Khasi Hills,Mawshynrut,Shilliang Rynniaw,1296323.0,Shilliang Rynniaw,Shilliang Rynniaw,2020-03-24 19:16:50.819998,Transport/Admin,Panchayat Headquarter,25.5372,91.601138333333
Meghalaya,West Khasi Hills,Ranikor,Balat,79560.0,BALAT MARKET,BALAT,2020-06-14 09:13:19.867000,Agro ,Mandi (Notified),25.19592896,91.37698722
Meghalaya,South Garo Hills,Chokpot,Balwatgre,84267.0,Balwatgre High School,Balwatgre Chokpot,2020-03-16 19:10:21.810003,Education ,High School - General,25.300649581477,90.441598556936
Meghalaya,East Khasi Hills,Mawsynram,Kenshluid,1297023.0,Collection Centre for Broomsticks Bay Leaf Beetle Leaf Pepper,Kenshluid,2020-06-06 20:44:10.266999,Agro ,Collection Centre or Pack House,25.28425344,91.59888505
Meghalaya,Ribhoi,Umsning,Lumdaitkhla B,1297332.0,Apex bank,Bhoirymbong,2020-06-11 15:22:02.507001,Transport/Admin,Bank,25.707413333333,92.01409
Meghalaya,Ribhoi,Umsning,Lumdaitkhla B,1297332.0,JJM Nichols Roy Secondary school Bhoirymbong,Lumdaitkhla B,2020-06-12 19:11:27.332998,Education ,High School - General,25.70493173,92.02234849
Meghalaya,Ribhoi,Umsning,Lumdaitkhla B,1297332.0,Eastern Ri Bhoi College Bhoirymbong,Lumdaitkhla B,2020-06-12 19:11:05.217000,Education ,Degree College,25.70563042,92.02201189
