State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Pondicherry,Karaikal,karaikal,Pillayar Koil,1389161,"Govt  Middle  School ,Neravy",Pillaiyarkoil street.  Neravy,2021-08-18 14:22:52.467,Education ,High School - General,10.89275598,79.81573216
Pondicherry,Karaikal,karaikal,Classpet,1389166,Indian Bank,Kezaraja Veethi.    Neravy,2021-08-18 14:16:22.737,Transport/Admin,Bank,10.88995713,79.82146729
Pondicherry,Karaikal,karaikal,Classpet,1389166,Bus  stop.,Ongc  First  salai,2021-08-18 14:20:05.043,Transport/Admin,Bus Stand,10.89297951,79.81898416
Pondicherry,Karaikal,karaikal,Pathakudy,1389045,Govt primary school,pathakudy,2021-08-18 19:02:10.467,Education ,High School - General,10.95407511,79.76419316
Pondicherry,Karaikal,karaikal,Agalancannu,1389113,Bright  Academy  Pvt  High  school,Agalangannu,2021-08-27 18:01:37.053,Education ,High School - General,10.91864884,79.77020737
Pondicherry,Karaikal,karaikal,Agalancannu,1389113,Govt primary school,Agalangannu,2021-08-27 18:01:56.400,Education ,High School - General,10.91332673,79.76742841
Pondicherry,Karaikal,karaikal,Thiruvasal kollai,1389164,Bus stop,King  Street,2021-08-18 14:20:37.500,Transport/Admin,Bus Stand,10.8901397,79.81671686
Pondicherry,Puducherry,Villianur,Thiruvandar Koil,1388358,FCI Godowns,Thiruvandar koil,2021-08-12 15:38:55.400,Agro ,Warehouse,11.91799362,79.65822786
Pondicherry,Puducherry,Villianur,Thiruvandar Koil,1388358,SBI Bank,Highway road,2021-08-12 15:37:19.350,Transport/Admin,Bank,11.91822486,79.66030329
Pondicherry,Puducherry,Villianur,Thiruvandar Koil,1388358,Government Higher Secondary School,Thiruvandar koil,2021-08-12 15:38:18.070,Education ,Higher Secondary School,11.91797088,79.65898029
Pondicherry,Puducherry,Villianur,Thuthipet,1388365,"P R Agencies,Bharat Petroleum",sedarapet main road,2021-08-09 18:26:09.420,Transport/Admin,Fuel Station,11.97951408,79.72388218
Pondicherry,Karaikal,karaikal,Panchatcharapuram pet,1388758,Pvt  Higher  secondary  school,Nedungadu,2021-08-17 21:09:39.643,Education ,High School - General,10.976870656013,79.772216677666
Pondicherry,Karaikal,karaikal,Thenur,1389051,Bus stop  near  sub  register  office  Thenur,Thenur  Bye  Pass  road  corner,2021-08-28 17:10:23.347,Transport/Admin,Bus Stand,10.92972433,79.78440906
Pondicherry,Karaikal,karaikal,Thenur,1389051,Taluk  office,Thirunallar,2021-08-28 17:09:34.997,Transport/Admin,Block Headquarter,10.9300866,79.78359451
Pondicherry,Karaikal,karaikal,Thenur,1389051,Community Health  centre,Thirunallar,2021-08-28 17:09:13.010,Medical ,Community Health Centre,10.9308532,79.78356975
Pondicherry,Karaikal,karaikal,Thenur,1389051,Office of  The sub  Register,Thirunallar,2021-08-28 17:09:50.750,Transport/Admin,Block Headquarter,10.92977008,79.78421954
Pondicherry,Karaikal,karaikal,Thenur,1389051,Govt Higher secondary school,"Thenur, Thirunallar",2021-08-28 17:07:40.980,Education ,Higher Secondary School,10.93412816,79.78258722
Pondicherry,Puducherry,Ariankuppam,Nallavadu,1388242,health and wellness centre,nallavadu,2021-09-17 11:47:12.583,Medical ,Primary Health Centre,11.856483333333,79.812956666667
Pondicherry,Puducherry,Ariankuppam,Nallavadu,1388242,govt middle school,nallavadu,2021-09-17 11:49:27.277,Education ,Degree College,11.856408333333,79.813086666667
Pondicherry,Puducherry,Ariankuppam,Bahour West,1388260,milk cooler centre,Bahour,2021-08-26 16:06:24.397,Agro ,Cold Storage,11.806361666667,79.744196666667
Pondicherry,Puducherry,Ariankuppam,Bahour West,1388260,Govt middle school,Bahour,2021-08-26 16:06:55.647,Education ,High School - General,11.806498333333,79.74398
